timestamp,time_offset_seconds,rr_interval_ms,pr_interval_ms,p_wave_amplitude_mv,t_wave_amplitude_mv,morphology_score,heart_rate_bpm,is_artifact
2026-04-24T10:09:37.145,577.146,776.4238,171.6561,0.1517,0.196,0.9401,77.28,0
2026-04-24T10:09:37.922,577.922,764.8465,149.9664,0.2399,0.2267,0.8487,78.45,0
2026-04-24T10:09:38.687,578.687,730.8909,192.788,0.1449,0.2765,0.9243,82.09,0
2026-04-24T10:09:39.417,579.418,806.6173,153.3415,0.1683,0.4397,0.914,74.38,0
2026-04-24T10:09:40.224,580.225,725.7472,147.638,0.1584,0.1853,0.9329,82.67,0
2026-04-24T10:09:40.950,580.95,671.7628,160.2419,0.1445,0.2422,0.9282,89.32,0
2026-04-24T10:09:42.401,582.402,810.5805,147.2059,0.1817,0.2853,0.9471,74.02,0
2026-04-24T10:09:43.212,583.212,685.9631,156.793,0.1051,0.3567,0.9051,87.47,0
2026-04-24T10:09:43.898,583.898,794.5133,176.5056,0.1727,0.4149,0.9632,75.52,0
2026-04-24T10:09:44.692,584.693,783.6163,183.8533,0.1845,0.3463,0.8775,76.57,0
2026-04-24T10:09:45.476,585.476,774.8021,154.1166,0.1274,0.3125,0.8932,77.44,0
2026-04-24T10:09:46.251,586.251,721.398,193.0979,0.1737,0.1974,0.9162,83.17,0
2026-04-24T10:09:46.972,586.973,796.466,183.55,0.1101,0.2754,0.934,75.33,0
2026-04-24T10:09:47.769,587.769,742.3876,159.9832,0.1833,0.3248,0.9578,80.82,0
2026-04-24T10:09:48.511,588.512,855.6483,168.2962,0.1367,0.2805,0.9142,70.12,0
2026-04-24T10:09:49.367,589.367,689.2906,145.5248,0.0978,0.4182,0.939,87.05,0
2026-04-24T10:09:51.664,591.665,679.361,187.3308,0.1771,0.1679,0.917,88.32,0
2026-04-24T10:09:53.136,593.137,782.6238,147.8054,0.1472,0.39,0.9204,76.67,0
2026-04-24T10:09:53.919,593.92,792.3739,152.1769,0.1893,0.4447,0.9424,75.72,0
2026-04-24T10:09:54.711,594.712,780.9131,161.5217,0.1366,0.385,0.9313,76.83,0
2026-04-24T10:09:55.492,595.493,833.9457,154.2317,0.191,0.3778,0.9572,71.95,0
2026-04-24T10:09:56.326,596.327,855.2997,132.3049,0.1472,0.3276,0.9578,70.15,0
2026-04-24T10:09:57.182,597.182,888.3965,144.6321,0.1351,0.3098,0.899,67.54,0
2026-04-24T10:09:58.070,598.07,812.7607,182.1012,0.1159,0.2812,0.922,73.82,0
2026-04-24T10:10:00.494,600.495,789.7965,155.407,0.1291,0.2926,0.9133,75.97,0
2026-04-24T10:10:01.284,601.285,821.0113,189.4919,0.1496,0.3385,0.9182,73.08,0
2026-04-24T10:10:02.105,602.106,739.0062,135.9242,0.176,0.2892,0.8798,81.19,0
2026-04-24T10:10:02.844,602.845,868.1931,152.6467,0.1669,0.3031,0.9147,69.11,0
2026-04-24T10:10:03.712,603.713,747.4056,180.7192,0.1588,0.3013,0.9866,80.28,0
2026-04-24T10:10:05.274,605.274,827.1297,150.6877,0.127,0.2995,0.8959,72.54,0
2026-04-24T10:10:06.101,606.102,831.4398,156.2092,0.176,0.351,0.8799,72.16,0
2026-04-24T10:10:06.932,606.933,713.8268,165.8724,0.1798,0.323,0.9418,84.05,0
2026-04-24T10:10:07.646,607.647,789.8529,149.9987,0.0981,0.2737,0.8704,75.96,0
2026-04-24T10:10:08.436,608.437,761.9905,178.4259,0.168,0.3057,0.8853,78.74,0
2026-04-24T10:10:10.011,610.012,770.4448,145.8598,0.1892,0.1909,0.939,77.88,0
2026-04-24T10:10:10.782,610.782,745.6716,149.1515,0.1583,0.2612,0.9085,80.46,0
2026-04-24T10:10:11.527,611.528,814.891,207.8633,0.0808,0.0889,0.76,73.63,1
2026-04-24T10:10:12.342,612.343,737.9122,157.673,0.1217,0.348,0.9099,81.31,0
2026-04-24T10:10:13.080,613.08,732.9422,150.1808,0.0407,0.2267,0.841,81.86,1
2026-04-24T10:10:13.813,613.813,818.0296,147.2096,0.1253,0.2526,0.9819,73.35,0
2026-04-24T10:10:14.631,614.631,771.1231,174.7029,0.0903,0.2968,0.9591,77.81,0
2026-04-24T10:10:16.094,616.094,726.6477,148.5484,0.2055,0.405,0.8966,82.57,0
2026-04-24T10:10:16.820,616.821,823.4276,178.9866,0.1577,0.4071,0.9398,72.87,0
2026-04-24T10:10:18.466,618.467,791.8601,143.0202,0.1512,0.3456,0.9241,75.77,0
2026-04-24T10:10:21.621,621.622,793.8095,149.1078,0.1949,0.4099,0.9242,75.58,0
2026-04-24T10:10:22.415,622.416,829.1328,148.0277,0.1188,0.31,0.9075,72.36,0
2026-04-24T10:10:23.244,623.245,747.9728,167.2762,0.1133,0.2334,0.9608,80.22,0
2026-04-24T10:10:23.992,623.993,715.4019,141.1088,0.1588,0.2688,0.897,83.87,0
2026-04-24T10:10:24.708,624.708,800.5713,147.2377,0.1031,0.3722,0.852,74.95,0
2026-04-24T10:10:25.508,625.509,792.0176,176.791,0.1159,0.2521,0.9466,75.76,0
2026-04-24T10:10:27.123,627.123,810.9691,151.5933,0.0944,0.3294,0.9062,73.99,0
2026-04-24T10:10:28.647,628.647,801.6054,155.789,0.1663,0.1975,0.9599,74.85,0
2026-04-24T10:10:29.448,629.449,813.6602,148.4315,0.161,0.3542,0.9768,73.74,0
2026-04-24T10:10:30.262,630.263,787.1673,159.1144,0.172,0.3472,0.9232,76.22,0
2026-04-24T10:10:31.873,631.874,789.5296,161.2806,0.1828,0.2397,0.9693,75.99,0
2026-04-24T10:10:32.663,632.663,904.2089,250.0376,0.0153,0.0436,0.2977,66.36,1
2026-04-24T10:10:34.373,634.373,720.3603,131.5743,0.1545,0.2398,0.9484,83.29,0
2026-04-24T10:10:35.093,635.094,814.7997,173.0623,0.109,0.3149,0.9219,73.64,0
2026-04-24T10:10:35.908,635.909,787.2084,132.6797,0.08,0.4027,0.9291,76.22,0
2026-04-24T10:10:36.695,636.696,758.3316,148.2283,0.1819,0.3723,0.957,79.12,0
2026-04-24T10:10:37.454,637.454,830.7135,171.7177,0.1508,0.2205,0.9074,72.23,0
2026-04-24T10:10:38.284,638.285,761.9013,148.2361,0.1245,0.3351,0.8762,78.75,0
2026-04-24T10:10:39.046,639.047,699.8239,167.6159,0.1424,0.3102,0.9293,85.74,0
2026-04-24T10:10:39.746,639.747,851.2918,131.2933,0.1196,0.2551,0.9428,70.48,0
2026-04-24T10:10:40.597,640.598,829.9174,175.3183,0.0956,0.468,0.947,72.3,0
2026-04-24T10:10:41.427,641.428,789.7281,142.5863,0.143,0.2433,0.9168,75.98,0
2026-04-24T10:10:42.217,642.217,873.1651,151.2533,0.1569,0.3273,0.9502,68.72,0
2026-04-24T10:10:43.090,643.091,767.797,233.1863,0.064,0.139,0.7017,78.15,1
2026-04-24T10:10:43.858,643.858,891.8693,169.9644,0.1081,0.2378,0.9383,67.27,0
2026-04-24T10:10:44.750,644.75,811.6439,169.0144,0.0899,0.3143,0.9349,73.92,0
2026-04-24T10:10:45.561,645.562,945.7122,161.727,0.1265,0.3887,0.9273,63.44,0
2026-04-24T10:10:46.507,646.508,862.5863,163.2616,0.1739,0.3217,0.9318,69.56,0
2026-04-24T10:10:47.370,647.37,812.6442,150.9553,0.1724,0.3596,0.9344,73.83,0
2026-04-24T10:10:48.182,648.183,724.9665,152.5159,0.1042,0.3736,0.915,82.76,0
2026-04-24T10:10:48.907,648.908,783.2938,169.3851,0.1621,0.3282,0.9372,76.6,0
2026-04-24T10:10:49.691,649.691,768.873,152.5788,0.1098,0.2171,0.9252,78.04,0
2026-04-24T10:10:50.460,650.46,820.7205,140.8807,0.1024,0.308,0.8931,73.11,0
2026-04-24T10:10:51.280,651.281,788.9935,143.3909,0.0779,0.2631,0.7643,76.05,1
2026-04-24T10:10:52.069,652.07,789.3098,189.5829,0.1214,0.2398,0.9391,76.02,0
2026-04-24T10:10:52.859,652.859,792.5964,151.433,0.1853,0.2887,0.8819,75.7,0
2026-04-24T10:10:53.651,653.652,727.32,159.8758,0.2118,0.3867,0.8796,82.49,0
2026-04-24T10:10:54.378,654.379,842.7343,183.1785,0.1868,0.2732,0.9271,71.2,0
2026-04-24T10:10:55.221,655.222,823.1106,142.2911,0.1297,0.2566,0.9239,72.89,0
2026-04-24T10:10:56.044,656.045,790.062,146.3395,0.0264,0.0481,0.2987,75.94,1
2026-04-24T10:10:57.669,657.67,784.9618,166.7221,0.1251,0.2419,0.9728,76.44,0
2026-04-24T10:10:58.454,658.455,779.5806,159.0502,0.1279,0.3062,0.9507,76.96,0
2026-04-24T10:11:00.067,660.068,843.9699,130.7078,0.1694,0.3466,0.921,71.09,0
2026-04-24T10:11:01.649,661.649,846.0575,159.0588,0.1449,0.15,0.8945,70.92,0
2026-04-24T10:11:02.495,662.495,846.3719,142.6949,0.1597,0.2772,0.9335,70.89,0
2026-04-24T10:11:03.341,663.342,789.8958,134.9795,0.1929,0.2625,0.9421,75.96,0
2026-04-24T10:11:04.131,664.132,821.3898,205.4764,0.1344,0.3884,0.9039,73.05,0
2026-04-24T10:11:04.953,664.953,807.6281,169.4411,0.1076,0.2789,0.9239,74.29,0
2026-04-24T10:11:05.760,665.761,889.2584,165.8356,0.1192,0.4058,0.9181,67.47,0
2026-04-24T10:11:06.649,666.65,779.4181,191.6033,0.1619,0.3053,0.9502,76.98,0
2026-04-24T10:11:09.017,669.017,753.6712,170.9864,0.1574,0.2978,0.9644,79.61,0
2026-04-24T10:11:09.770,669.771,719.9897,164.77,0.1715,0.2954,0.9576,83.33,0
2026-04-24T10:11:10.490,670.491,837.5434,161.0151,0.17,0.4908,0.9443,71.64,0
2026-04-24T10:11:11.328,671.328,770.1956,147.7366,0.1832,0.3606,0.9242,77.9,0
2026-04-24T10:11:12.893,672.894,794.5136,173.3369,0.1432,0.3021,0.9512,75.52,0
2026-04-24T10:11:14.355,674.355,841.5516,161.7819,0.1662,0.2312,0.911,71.3,0
2026-04-24T10:11:15.196,675.197,756.6497,179.3489,0.1596,0.2848,0.9577,79.3,0
2026-04-24T10:11:15.953,675.953,760.8792,193.1596,0.1635,0.361,0.9079,78.86,0
2026-04-24T10:11:16.714,676.714,850.1379,162.3895,0.128,0.2766,0.8904,70.58,0
2026-04-24T10:11:17.564,677.564,840.4597,169.6753,0.1868,0.2886,0.9438,71.39,0
2026-04-24T10:11:19.209,679.21,775.0352,155.7045,0.1619,0.2652,0.8897,77.42,0
2026-04-24T10:11:20.790,680.791,784.869,151.3495,0.0988,0.2678,0.9498,76.45,0
2026-04-24T10:11:21.575,681.576,801.7788,158.6814,0.0853,0.298,0.9338,74.83,0
2026-04-24T10:11:22.377,682.377,784.4758,156.3607,0.1869,0.2819,0.9658,76.48,0
2026-04-24T10:11:23.161,683.162,833.4163,155.6757,0.1838,0.3035,0.9692,71.99,0
2026-04-24T10:11:23.995,683.995,832.733,169.2338,0.1747,0.276,0.9244,72.05,0
2026-04-24T10:11:24.828,684.828,815.691,175.7343,0.193,0.334,0.919,73.56,0
2026-04-24T10:11:25.643,685.644,840.6301,157.2505,0.1008,0.3968,0.903,71.38,0
2026-04-24T10:11:26.484,686.484,755.2636,165.8802,0.1449,0.3192,0.9304,79.44,0
2026-04-24T10:11:27.239,687.24,750.8292,159.075,0.1614,0.3151,0.9362,79.91,0
2026-04-24T10:11:28.788,688.788,725.8907,171.8559,0.1608,0.4135,0.9276,82.66,0
2026-04-24T10:11:29.514,689.514,733.865,136.7347,0.129,0.264,0.9233,81.76,0
2026-04-24T10:11:30.247,690.248,797.0359,156.1058,0.1723,0.365,0.941,75.28,0
2026-04-24T10:11:31.044,691.045,824.936,167.7394,0.1255,0.3456,0.9157,72.73,0
2026-04-24T10:11:31.869,691.87,806.5137,173.6209,0.144,0.3148,0.9344,74.39,0
2026-04-24T10:11:35.872,695.873,773.8641,169.9292,0.1847,0.2308,0.9562,77.53,0
2026-04-24T10:11:36.646,696.646,849.7745,178.1239,0.1347,0.2967,0.8241,70.61,0
2026-04-24T10:11:37.496,697.496,635.5114,166.4734,0.1029,0.3964,0.7343,94.41,1
2026-04-24T10:11:38.131,698.132,751.7324,168.8698,0.1366,0.357,0.9542,79.82,0
2026-04-24T10:11:38.883,698.883,783.4256,148.8306,0.133,0.3868,0.9712,76.59,0
2026-04-24T10:11:40.568,700.569,794.0681,183.6262,0.1479,0.2493,0.8896,75.56,0
2026-04-24T10:11:41.362,701.363,684.4948,170.8915,0.1585,0.3676,0.9013,87.66,0
2026-04-24T10:11:42.047,702.047,787.3741,160.6395,0.087,0.2668,0.9281,76.2,0
2026-04-24T10:11:43.561,703.562,777.3281,157.2815,0.154,0.3251,0.96,77.19,0
2026-04-24T10:11:44.339,704.339,798.8383,146.4195,0.1978,0.2348,0.9195,75.11,0
2026-04-24T10:11:45.137,705.138,725.3947,176.5901,0.1816,0.2745,0.9689,82.71,0
2026-04-24T10:11:45.863,705.863,830.8067,144.532,0.1754,0.3123,0.9833,72.22,0
2026-04-24T10:11:46.694,706.694,775.9379,149.7317,0.1847,0.3891,0.975,77.33,0
2026-04-24T10:11:47.470,707.47,992.6718,148.3198,0.0517,0.0413,0.7,60.44,1
2026-04-24T10:11:48.462,708.463,818.7193,165.7715,0.1411,0.3307,0.9262,73.29,0
2026-04-24T10:11:49.281,709.281,935.5373,168.0615,0.171,0.2644,0.9663,64.13,0
2026-04-24T10:11:50.216,710.217,795.9206,149.4587,0.1299,0.3986,0.8931,75.38,0
2026-04-24T10:11:51.706,711.706,764.2562,157.5742,0.1741,0.2858,0.9124,78.51,0
2026-04-24T10:11:53.307,713.308,765.3247,153.6616,0.1796,0.3031,0.9399,78.4,0
2026-04-24T10:11:54.073,714.073,758.1301,148.4747,0.1609,0.2202,0.922,79.14,0
2026-04-24T10:11:54.831,714.831,790.5038,145.2535,0.1561,0.2818,0.8906,75.9,0
2026-04-24T10:11:55.621,715.622,812.7953,167.1954,0.1005,0.3655,0.9841,73.82,0
2026-04-24T10:11:56.434,716.435,801.9457,175.5743,0.112,0.3082,0.9375,74.82,0
2026-04-24T10:11:57.236,717.237,775.4172,176.5674,0.1629,0.3367,0.9282,77.38,0
2026-04-24T10:11:58.011,718.012,735.8683,180.3514,0.1914,0.2412,0.8475,81.54,0
2026-04-24T10:11:58.747,718.748,788.1575,161.4189,0.1688,0.3395,0.8974,76.13,0
2026-04-24T10:11:59.535,719.536,771.4275,162.6947,0.1522,0.2698,0.9061,77.78,0
2026-04-24T10:12:00.307,720.307,832.5125,191.1507,0.2146,0.2932,0.9305,72.07,0
2026-04-24T10:12:01.139,721.14,741.7791,150.9462,0.2127,0.5158,0.6953,80.89,1
2026-04-24T10:12:02.705,722.706,827.1577,160.1648,0.1999,0.2202,0.9017,72.54,0
2026-04-24T10:12:03.532,723.533,652.2771,240.2667,0.0,0.0419,0.5236,91.99,1
2026-04-24T10:12:04.185,724.185,1612.3984,186.2256,0.03,0.3033,0.778,37.21,1
2026-04-24T10:12:05.797,725.798,731.1657,153.9461,0.171,0.3366,1.0,82.06,0
2026-04-24T10:12:07.292,727.292,873.6477,161.707,0.1756,0.2858,0.9839,68.68,0
2026-04-24T10:12:08.165,728.166,767.1973,150.0663,0.1464,0.3071,0.9482,78.21,0
2026-04-24T10:12:08.933,728.933,887.8032,221.3332,0.0772,0.0788,0.3156,67.58,1
2026-04-24T10:12:09.820,729.821,748.3801,154.0333,0.1452,0.3315,0.9746,80.17,0
2026-04-24T10:12:11.404,731.405,841.9245,148.9842,0.148,0.2536,0.9288,71.27,0
2026-04-24T10:12:12.246,732.247,753.8557,188.3957,0.122,0.2828,0.9194,79.59,0
2026-04-24T10:12:13.000,733.001,787.4011,162.9266,0.1135,0.4087,0.89,76.2,0
2026-04-24T10:12:13.788,733.788,914.0816,155.9441,0.1329,0.3374,0.9603,65.64,0
2026-04-24T10:12:14.702,734.702,750.7503,136.7611,0.1533,0.2602,0.8891,79.92,0
2026-04-24T10:12:16.246,736.246,825.1524,160.6977,0.129,0.369,0.8989,72.71,0
2026-04-24T10:12:17.071,737.072,845.8156,168.2,0.1688,0.2767,0.9631,70.94,0
2026-04-24T10:12:17.917,737.917,803.0193,178.9946,0.1358,0.15,0.9529,74.72,0
2026-04-24T10:12:18.720,738.72,783.203,151.2222,0.1211,0.2682,0.9793,76.61,0
2026-04-24T10:12:19.503,739.504,720.9203,154.5343,0.1483,0.2558,0.9527,83.23,0
2026-04-24T10:12:20.224,740.224,1404.4271,90.0,0.5015,0.05,0.8095,42.72,1
2026-04-24T10:12:21.628,741.629,796.601,156.4235,0.1682,0.3106,0.9138,75.32,0
2026-04-24T10:12:22.425,742.426,826.4707,162.4288,0.1452,0.2681,0.8967,72.6,0
2026-04-24T10:12:23.251,743.252,855.234,168.3387,0.1231,0.1936,0.9095,70.16,0
2026-04-24T10:12:24.107,744.107,806.2549,106.6725,0.3134,0.02,0.6171,74.42,1
2026-04-24T10:12:24.913,744.913,728.6432,155.3044,0.1297,0.2135,0.9177,82.34,0
2026-04-24T10:12:25.642,745.642,729.5015,134.1009,0.1653,0.3202,0.9756,82.25,0
2026-04-24T10:12:26.371,746.372,818.8022,157.7015,0.1485,0.315,0.9301,73.28,0
2026-04-24T10:12:27.190,747.19,834.6298,124.4848,0.0632,0.0506,0.6195,71.89,1
2026-04-24T10:12:28.025,748.025,815.6757,159.5006,0.1354,0.2463,0.9809,73.56,0
2026-04-24T10:12:28.840,748.841,816.6535,176.2688,0.1677,0.3682,0.931,73.47,0
2026-04-24T10:12:29.657,749.657,916.3827,160.7755,0.1589,0.319,0.9242,65.47,0
2026-04-24T10:12:30.573,750.574,821.9496,156.5871,0.1421,0.2533,0.9222,73.0,0
2026-04-24T10:12:31.395,751.396,749.3141,164.8613,0.183,0.3025,0.9766,80.07,0
2026-04-24T10:12:32.145,752.145,729.1158,189.2642,0.1336,0.2901,0.9328,82.29,0
2026-04-24T10:12:32.874,752.874,741.19,170.7659,0.135,0.2946,0.9238,80.95,0
2026-04-24T10:12:33.615,753.615,804.5371,184.6645,0.1383,0.3989,0.8831,74.58,0
2026-04-24T10:12:34.419,754.42,779.9004,159.8865,0.1871,0.2995,0.9476,76.93,0
2026-04-24T10:12:35.199,755.2,805.1016,165.3605,0.1325,0.1843,0.9118,74.52,0
2026-04-24T10:12:36.821,756.822,1117.7433,97.3713,0.0288,0.0926,0.4496,53.68,1
2026-04-24T10:12:38.282,758.283,625.5238,199.9573,0.0088,0.0773,0.3677,95.92,1
2026-04-24T10:12:39.670,759.67,354.2936,164.7907,0.0577,0.6391,0.5375,169.35,1
2026-04-24T10:12:41.552,761.553,709.6152,167.8427,0.1689,0.3058,0.9518,84.55,0
2026-04-24T10:12:42.262,762.262,849.4792,163.2265,0.1566,0.3622,0.943,70.63,0
2026-04-24T10:12:43.111,763.112,843.6528,156.4411,0.2031,0.2975,0.9127,71.12,0
2026-04-24T10:12:43.955,763.955,779.483,138.1452,0.1683,0.4041,0.9261,76.97,0
2026-04-24T10:12:44.734,764.735,789.2812,179.605,0.1591,0.2886,0.9002,76.02,0
2026-04-24T10:12:45.524,765.524,819.2475,158.6708,0.1634,0.2272,0.9439,73.24,0
2026-04-24T10:12:47.146,767.147,353.0125,219.9708,0.2197,0.5779,0.7776,169.97,1
2026-04-24T10:12:47.499,767.5,822.3036,155.3995,0.1097,0.2794,0.9482,72.97,0
2026-04-24T10:12:48.322,768.322,780.4768,172.2866,0.194,0.2905,0.9477,76.88,0
2026-04-24T10:12:49.102,769.103,872.7025,169.493,0.1392,0.3582,0.9376,68.75,0
2026-04-24T10:12:49.975,769.975,788.0913,138.2949,0.1136,0.3227,0.9405,76.13,0
2026-04-24T10:12:50.763,770.763,743.6506,146.8591,0.1377,0.4123,0.9337,80.68,0
2026-04-24T10:12:51.506,771.507,827.5596,168.0896,0.1501,0.383,0.9291,72.5,0
2026-04-24T10:12:52.334,772.335,805.1277,143.3193,0.1826,0.2569,0.9252,74.52,0
2026-04-24T10:12:54.697,774.697,806.5529,181.7059,0.153,0.3931,0.9143,74.39,0
2026-04-24T10:12:56.283,776.283,777.8494,180.9414,0.1857,0.35,0.933,77.14,0
2026-04-24T10:12:57.061,777.061,899.8365,149.8409,0.1298,0.3339,0.9155,66.68,0
2026-04-24T10:12:57.961,777.961,801.9291,154.5142,0.1209,0.2664,0.933,74.82,0
2026-04-24T10:12:58.763,778.763,1025.5425,229.1673,0.0636,0.1115,0.3342,58.51,1
2026-04-24T10:12:59.788,779.789,833.1333,171.2419,0.098,0.4925,0.8949,72.02,0
2026-04-24T10:13:00.621,780.622,741.0848,171.5881,0.1619,0.3283,0.8849,80.96,0
2026-04-24T10:13:01.362,781.363,859.926,168.7787,0.1644,0.2191,0.9693,69.77,0
2026-04-24T10:13:02.222,782.223,1229.1746,220.4945,0.0382,0.0244,0.3916,48.81,1
2026-04-24T10:13:03.451,783.452,807.4314,158.1243,0.1108,0.1944,0.9159,74.31,0
2026-04-24T10:13:04.997,784.997,945.6931,147.9757,0.1358,0.2273,0.899,63.45,0
2026-04-24T10:13:05.942,785.943,774.1745,167.0688,0.1831,0.2789,0.9784,77.5,0
2026-04-24T10:13:07.469,787.47,804.5245,139.9979,0.1401,0.2709,0.9362,74.58,0
2026-04-24T10:13:08.999,789.0,802.2106,161.2408,0.1415,0.3138,0.9278,74.79,0
2026-04-24T10:13:09.801,789.802,773.5787,159.0986,0.1899,0.2313,0.9461,77.56,0
2026-04-24T10:13:11.356,791.357,735.1764,153.487,0.185,0.2393,0.9295,81.61,0
2026-04-24T10:13:12.091,792.092,836.5387,162.8977,0.1767,0.3117,0.9747,71.72,0
2026-04-24T10:13:12.928,792.928,792.7858,185.1489,0.2098,0.3464,0.9601,75.68,0
2026-04-24T10:13:13.721,793.721,816.3998,183.1524,0.1596,0.1892,0.8763,73.49,0
2026-04-24T10:13:14.537,794.538,839.7889,197.0771,0.17,0.15,0.8897,71.45,0
2026-04-24T10:13:15.377,795.377,345.1249,149.9448,0.0526,0.5709,0.7427,173.85,1
2026-04-24T10:13:15.722,795.723,782.3933,170.1069,0.2107,0.2624,0.9334,76.69,0
2026-04-24T10:13:16.504,796.505,802.0853,166.1422,0.0227,0.0534,0.3396,74.81,1
2026-04-24T10:13:17.306,797.307,789.4655,161.8561,0.1491,0.3263,0.8971,76.0,0
2026-04-24T10:13:18.096,798.096,818.9421,139.3594,0.137,0.2611,0.9681,73.27,0
2026-04-24T10:13:18.915,798.915,873.0722,174.4776,0.1717,0.3236,0.9415,68.72,0
2026-04-24T10:13:20.579,800.579,755.0153,183.8937,0.1276,0.297,0.9618,79.47,0
2026-04-24T10:13:21.334,801.334,816.7921,175.6908,0.08,0.3213,0.9288,73.46,0
2026-04-24T10:13:22.150,802.151,806.0589,156.1372,0.1599,0.224,0.8912,74.44,0
2026-04-24T10:13:22.956,802.957,724.8748,153.4795,0.2055,0.3081,0.9209,82.77,0
2026-04-24T10:13:23.681,803.682,827.0566,135.2876,0.1423,0.3327,0.9558,72.55,0
2026-04-24T10:13:24.508,804.509,770.816,166.6969,0.1728,0.3117,0.9471,77.84,0
2026-04-24T10:13:25.279,805.28,724.6337,148.9559,0.1982,0.2729,0.9146,82.8,0
2026-04-24T10:13:26.859,806.86,958.9427,184.6053,0.1627,0.2488,0.8431,62.57,0
2026-04-24T10:13:27.818,807.819,847.0282,153.8553,0.1937,0.3003,0.9322,70.84,0
2026-04-24T10:13:28.665,808.666,733.6802,142.574,0.1568,0.3492,0.9265,81.78,0
2026-04-24T10:13:29.399,809.399,820.5491,166.0289,0.1941,0.3851,0.937,73.12,0
2026-04-24T10:13:30.219,810.22,896.8616,156.7859,0.1478,0.3795,0.9092,66.9,0
2026-04-24T10:13:31.116,811.117,790.4674,160.6633,0.1405,0.3478,0.9413,75.9,0
2026-04-24T10:13:32.642,812.642,808.8287,161.9489,0.1481,0.3398,0.9465,74.18,0
2026-04-24T10:13:34.249,814.25,749.5732,149.6235,0.2098,0.2467,0.9487,80.05,0
2026-04-24T10:13:34.999,814.999,757.3378,163.0812,0.1571,0.3404,0.925,79.22,0
2026-04-24T10:13:36.589,816.589,812.3833,129.1786,0.1586,0.3398,0.8686,73.86,0
2026-04-24T10:13:37.401,817.402,712.1136,188.7467,0.1589,0.3415,0.9457,84.26,0
2026-04-24T10:13:38.113,818.114,823.9438,165.8984,0.1572,0.3588,0.9295,72.82,0
2026-04-24T10:13:38.937,818.938,869.0854,175.8458,0.0828,0.3943,0.979,69.04,0
2026-04-24T10:13:39.806,819.807,784.6717,173.0852,0.1499,0.15,0.9163,76.47,0
2026-04-24T10:13:40.591,820.591,705.7332,144.3191,0.084,0.4925,0.5382,85.02,1
2026-04-24T10:13:43.033,823.033,780.7185,170.8184,0.1943,0.4179,0.9142,76.85,0
2026-04-24T10:13:43.814,823.814,785.2683,211.9946,0.0774,0.1798,0.7336,76.41,1
2026-04-24T10:13:44.599,824.599,799.1219,140.3025,0.1836,0.2478,0.8988,75.08,0
2026-04-24T10:13:45.398,825.398,844.338,195.3966,0.152,0.15,0.9537,71.06,0
2026-04-24T10:13:46.242,826.243,841.3994,167.3408,0.0829,0.2095,0.9588,71.31,0
2026-04-24T10:13:47.084,827.084,787.7119,149.4735,0.1028,0.2226,0.9156,76.17,0
2026-04-24T10:13:47.871,827.872,816.5145,174.6398,0.1459,0.328,0.9661,73.48,0
2026-04-24T10:13:48.688,828.688,755.5933,143.5051,0.1234,0.1866,0.905,79.41,0
2026-04-24T10:13:49.444,829.444,735.9465,146.688,0.1883,0.242,0.9651,81.53,0
2026-04-24T10:13:50.179,830.18,735.9812,145.5703,0.0682,0.04,0.7997,81.52,1
2026-04-24T10:13:50.915,830.916,813.4457,183.2484,0.2481,0.2912,0.9346,73.76,0
2026-04-24T10:13:51.729,831.729,742.5398,175.4208,0.156,0.2577,0.9436,80.8,0
2026-04-24T10:13:52.471,832.472,805.0963,170.9772,0.1494,0.2945,0.9742,74.53,0
2026-04-24T10:13:53.277,833.277,893.8422,120.9717,0.1569,0.15,0.9201,67.13,0
2026-04-24T10:13:54.170,834.171,781.9365,187.4643,0.1393,0.247,0.857,76.73,0
2026-04-24T10:13:54.952,834.953,746.2617,149.9548,0.1227,0.294,0.9519,80.4,0
2026-04-24T10:13:55.699,835.699,891.8113,171.2322,0.1531,0.2312,0.8729,67.28,0
2026-04-24T10:13:56.590,836.591,782.5637,156.8645,0.1503,0.3484,0.9138,76.67,0
2026-04-24T10:13:57.373,837.373,778.5836,146.8054,0.1481,0.3429,0.9064,77.06,0
2026-04-24T10:13:58.152,838.152,759.3529,154.3049,0.234,0.2961,0.9467,79.01,0
2026-04-24T10:13:58.911,838.911,773.0614,201.5115,0.1915,0.2327,0.9624,77.61,0
2026-04-24T10:14:00.455,840.456,735.6803,120.0,0.0864,0.2649,0.9228,81.56,0
2026-04-24T10:14:01.191,841.191,824.3486,164.001,0.158,0.3478,0.9463,72.78,0
2026-04-24T10:14:02.934,842.935,802.6729,155.0662,0.1542,0.3085,0.9631,74.75,0
2026-04-24T10:14:03.737,843.738,998.0306,133.4191,0.0094,0.0291,0.4472,60.12,1
2026-04-24T10:14:04.735,844.736,830.7432,141.3149,0.0279,0.1256,0.5469,72.22,1
2026-04-24T10:14:05.566,845.566,801.4712,169.3782,0.2135,0.3336,0.9485,74.86,0
2026-04-24T10:14:06.367,846.368,800.7264,158.0185,0.1444,0.274,0.8754,74.93,0
2026-04-24T10:14:07.168,847.169,849.9912,179.5174,0.1655,0.2643,0.9058,70.59,0
2026-04-24T10:14:08.018,848.019,787.3813,129.6633,0.1722,0.2636,0.9865,76.2,0
2026-04-24T10:14:08.805,848.806,787.5598,103.0031,0.4018,0.5325,0.7185,76.18,1
